player_id,player_name,season,league,team,minutes_played,age,role_source_column,role_source_value,role_model_family,arbitrated_position,arbitrated_role_group,arbitrated_lane,arbitrated_confidence,position_conflict_flag,season_avg_x,season_avg_y,season_position_zone,spatial_matches_used,spatial_wide_pct,spatial_right_pct,spatial_left_pct,spatial_high_wide_pct,primary_role,secondary_role,role_score,role_bvalue,confidence,cohort_size,warning,measured_metrics_available,measured_metrics_possible,partial_proxies_available,partial_proxies_possible,measured_inputs,partial_proxies,unmeasured_traits
996979,Tobe Leysen,2025-26,Pro League,Oud-Heverlee Leuven,2769.0,24.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,10.755232258064517,51.37609032258064,deep_central,31.0,0.0,0.0,0.0,0.0,Ball-Playing Goalkeeper,Goalkeeper,66.26,0.3253,0.83,683,,4.0,5.0,1.0,1.0,"passes_total_per90, passes_accurate_per90, long_balls_accurate_per90, gk_sweeper_accurate_per90",gk_sweeper_total_per90,"kicking, passing technique, composure, decisions, one-on-ones"
1028340,Takahiro Akimoto,2025-26,Pro League,Oud-Heverlee Leuven,2620.0,28.0,arbitrated_role_group,FB,FB,LB,FB,Left Fullback,0.81,True,41.29817666666667,80.17797999999999,mid_left,30.0,1.0,0.0,1.0,0.0333,Pressing Full-Back,Holding Full-Back,,,0.0,482,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
959820,Óscar Gil,2025-26,Pro League,Oud-Heverlee Leuven,2280.0,28.0,arbitrated_role_group,WM,W,RM,WM,Right Wide Midfielder,0.85,True,48.649740625,20.0452375,mid_right,32.0,0.9688,0.9375,0.0312,0.125,Wide Forward,Inside Forward,15.8,-0.6839,0.567,872,,4.0,6.0,0.0,1.0,"shots_total_per90, xg_per90, dribbles_attempted_per90, progressive_carries_per90",,"off the ball, pace, acceleration, agility, anticipation"
1129502,Roggerio Nyakossi,2025-26,Pro League,Oud-Heverlee Leuven,2160.0,22.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,31.49935769230769,60.24612307692308,deep_central,26.0,0.3077,0.0,0.3077,0.0,Ball-Playing Centre-Back,No-Nonsense Centre-Back,42.23,-0.1555,0.607,886,,5.0,7.0,0.0,0.0,"passes_total_per90, passes_accurate_per90, long_balls_accurate_per90, total_progression_per90, carries_per90",,"composure, decisions, vision, technique, first touch, positioning"
862821,Youssef Maziz,2025-26,Pro League,Oud-Heverlee Leuven,2070.0,27.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,56.65585142857143,57.448308571428576,mid_central,35.0,0.1143,0.0286,0.0857,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1001201,Łukasz Łakomy,2025-26,Pro League,Oud-Heverlee Leuven,2033.0,25.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,50.69774193548387,55.86340967741936,mid_central,31.0,0.0968,0.0323,0.0645,0.0323,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
190413,Siebe Schrijvers,2025-26,Pro League,Oud-Heverlee Leuven,2031.0,29.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,50.76693793103448,47.19064827586208,mid_central,29.0,0.1724,0.1379,0.0345,0.069,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
115569,Noë Dussenne,2025-26,Pro League,Oud-Heverlee Leuven,1877.0,34.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,33.846886956521736,46.71228695652174,deep_central,23.0,0.0,0.0,0.0,0.0,Centre-Back,No-Nonsense Centre-Back,67.93,0.3586,0.575,886,,3.0,6.0,1.0,1.0,"blocked_shots_per90, aerial_duels_won_per90, duels_won_per90",height_cm,"marking, anticipation, positioning, jumping, strength, bravery, concentration"
1143547,Chukwubuikem Ikwuemesi,2025-26,Pro League,Oud-Heverlee Leuven,1820.0,24.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,63.04197575757576,55.6148606060606,high_central,33.0,0.1212,0.0,0.1212,0.0606,Channel Forward,Target Forward,60.28,0.2057,0.708,859,,5.0,6.0,0.0,1.0,"progressive_carries_per90, dribbles_attempted_per90, shots_total_per90, xg_per90, fouls_drawn_per90",,"work rate, acceleration, pace, stamina, channel movement"
192268,Birger Verstraete,2025-26,Pro League,Oud-Heverlee Leuven,1712.0,32.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,42.00931538461538,49.66841923076923,mid_central,26.0,0.0,0.0,0.0,0.0,Pressing Central Midfielder,Midfield Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
832976,Takuma Ominami,2025-26,Pro League,Oud-Heverlee Leuven,1616.0,28.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,32.94356190476191,69.42861904761905,deep_left,21.0,0.8571,0.0,0.8571,0.0,No-Nonsense Centre-Back,Ball-Playing Centre-Back,34.33,-0.3135,0.234,886,,2.0,4.0,0.0,0.0,"blocked_shots_per90, aerial_duels_won_per90",,"marking, positioning, jumping, strength, bravery"
869131,Sory Kaba,2025-26,Pro League,Oud-Heverlee Leuven,1550.0,30.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,63.09926551724138,47.6092724137931,high_central,29.0,0.0345,0.0345,0.0,0.0,Target Forward,Deep-Lying Forward,73.6,0.472,1.0,859,,5.0,5.0,1.0,1.0,"aerial_duels_won_per90, aerial_duels_total_per90, duels_won_per90, fouls_drawn_per90, xg_per90",height_cm,"strength, jumping, balance, bravery, hold-up technique"
826172,Thibaud Verlinden,2025-26,Pro League,Oud-Heverlee Leuven,1463.0,26.0,arbitrated_role_group,AM-W,W,LW,AM-W,Left Wide Forward,0.82,True,59.79172692307692,63.87561923076923,high_central,26.0,0.8462,0.1923,0.6538,0.5,Tracking Winger,Winger,89.8,0.796,0.117,872,,1.0,4.0,0.0,1.0,crosses_total_per90,,"marking, work rate, stamina"
360652,Mathieu Maertens,2025-26,Pro League,Oud-Heverlee Leuven,1226.0,31.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,60.05172941176471,48.08882058823529,high_central,34.0,0.2059,0.0588,0.1471,0.1471,Second Striker,Attacking Midfielder,61.76,0.2351,0.708,167,,5.0,6.0,0.0,0.0,"shots_total_per90, xg_per90, goals_per90, assists_per90, key_passes_per90",,"anticipation, composure, off the ball, acceleration, first touch"
983027,Wouter George,2025-26,Pro League,Oud-Heverlee Leuven,1171.0,24.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,51.32031739130434,47.65749565217392,mid_central,23.0,0.2174,0.1304,0.087,0.0435,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
2033824,Abdoul Karim Traoré,2025-26,Pro League,Oud-Heverlee Leuven,908.0,19.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,61.45072083333333,54.19335,high_central,24.0,0.2917,0.125,0.1667,0.2083,Channel Forward,False Nine,73.05,0.4611,0.708,859,,5.0,6.0,0.0,1.0,"progressive_carries_per90, dribbles_attempted_per90, shots_total_per90, xg_per90, fouls_drawn_per90",,"work rate, acceleration, pace, stamina, channel movement"
1860321,Davis Opoku,2025-26,Pro League,Oud-Heverlee Leuven,792.0,18.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.86,True,42.811035,27.847485,mid_right,20.0,0.95,0.8,0.15,0.05,Advanced Wing-Back,Playmaking Wing-Back,62.14,0.2428,0.607,356,,5.0,7.0,0.0,1.0,"crosses_accurate_per90, dribbles_attempted_per90, progressive_carries_per90, xa_per90, key_passes_per90",,"acceleration, agility, pace, stamina, off the ball"
785520,Maxence Prévot,2025-26,Pro League,Oud-Heverlee Leuven,741.0,29.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,9.7034,47.30705555555556,deep_central,9.0,0.0,0.0,0.0,0.0,Ball-Playing Goalkeeper,Sweeper Keeper,71.58,0.4316,0.83,683,,4.0,5.0,1.0,1.0,"passes_total_per90, passes_accurate_per90, long_balls_accurate_per90, gk_sweeper_accurate_per90",gk_sweeper_total_per90,"kicking, passing technique, composure, decisions, one-on-ones"
1146136,Jovan Mijatović,2025-26,Pro League,Oud-Heverlee Leuven,731.0,20.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,59.837778571428565,44.053514285714286,high_central,14.0,0.0714,0.0714,0.0,0.0,Deep-Lying Forward,False Nine,56.94,0.1389,0.708,859,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, assists_per90, passes_total_per90, touches_per90",,"first touch, technique, composure, decisions, vision"
823046,Thibault Vlietinck,2025-26,Pro League,Oud-Heverlee Leuven,332.0,28.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.86,True,49.66055555555556,16.883988888888886,mid_right,9.0,1.0,1.0,0.0,0.2222,Advanced Wing-Back,Wing-Back,30.02,-0.3997,0.607,356,,5.0,7.0,0.0,1.0,"crosses_accurate_per90, dribbles_attempted_per90, progressive_carries_per90, xa_per90, key_passes_per90",,"acceleration, agility, pace, stamina, off the ball"
943881,William Balikwisha,2025-26,Pro League,Oud-Heverlee Leuven,317.0,27.0,arbitrated_role_group,ST-SS,ST,SS,ST-SS,Central Support Forward,0.84,True,53.72225454545455,48.91342727272727,mid_central,11.0,0.5455,0.2727,0.2727,0.1818,False Nine,Deep-Lying Forward,64.92,0.2985,0.708,859,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, passes_total_per90, dribbles_attempted_per90, progressive_carries_per90",,"first touch, technique, composure, decisions, vision, off-ball movement"
1002383,Bryang Kayo,2025-26,Pro League,Oud-Heverlee Leuven,100.0,23.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,49.45164,56.39708,mid_central,5.0,0.4,0.0,0.4,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1835475,Christ Souanga,2025-26,Pro League,Oud-Heverlee Leuven,90.0,19.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,28.4958,22.6542,deep_right,1.0,1.0,1.0,0.0,0.0,No-Nonsense Centre-Back,Ball-Playing Centre-Back,,,0.0,886,,0.0,4.0,0.0,0.0,,,"marking, positioning, jumping, strength, bravery"
1465821,Matteo Heremans,2025-26,Pro League,Oud-Heverlee Leuven,45.0,20.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,59.5208,52.4792,high_central,1.0,0.0,0.0,0.0,0.0,Tracking Attacking Midfielder,Second Striker,,,0.0,167,,0.0,4.0,0.0,1.0,,,"marking, work rate, stamina"
2080950,Sebastian Murru,2025-26,Pro League,Oud-Heverlee Leuven,8.0,19.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,53.025,33.5375,mid_central,1.0,0.0,0.0,0.0,0.0,Pressing Central Midfielder,Midfield Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1020466,Ayumu Ohata,2025-26,Pro League,Oud-Heverlee Leuven,,25.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
1085907,Owen Jochmans,2025-26,Pro League,Oud-Heverlee Leuven,,23.0,arbitrated_role_group,GK,GK,GK,GK,Central/Unspecified,0.67,False,,,,,,,,,Goalkeeper,Ball-Playing Goalkeeper,,,0.0,683,,0.0,4.0,0.0,1.0,,,"aerial reach, command of area, communication, handling, reflexes, concentration"
1157903,Viktor Damjanić,2025-26,Pro League,Oud-Heverlee Leuven,,20.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
1195786,Romeo Monticelli,2025-26,Pro League,Oud-Heverlee Leuven,,20.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
1566318,Théo Radelet,2025-26,Pro League,Oud-Heverlee Leuven,,18.0,arbitrated_role_group,GK,GK,GK,GK,Central/Unspecified,0.67,False,,,,,,,,,Goalkeeper,Ball-Playing Goalkeeper,,,0.0,683,,0.0,4.0,0.0,1.0,,,"aerial reach, command of area, communication, handling, reflexes, concentration"
1823933,Hasan Bulut,2025-26,Pro League,Oud-Heverlee Leuven,,19.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.67,True,,,,,,,,,Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,6.0,0.0,0.0,,,"first touch, decisions, teamwork, positioning, concentration"
1897377,Milan Gigot,2025-26,Pro League,Oud-Heverlee Leuven,,19.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
1899538,Liam McAlinney,2025-26,Pro League,Oud-Heverlee Leuven,,20.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
2290299,Mohamed Yassine Azzouz,2025-26,Pro League,Oud-Heverlee Leuven,,19.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.73,True,,,,,,,,,Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,6.0,0.0,0.0,,,"first touch, decisions, teamwork, positioning, concentration"
789394,Marcos Hernán Peano,2025-26,Pro League,RAAL La Louvière,3060.0,27.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,12.001238235294116,45.97952058823529,deep_central,34.0,0.0,0.0,0.0,0.0,Goalkeeper,Sweeper Keeper,83.28,0.6655,0.787,683,,3.0,4.0,1.0,1.0,"gk_saves_per90, gk_goals_prevented_per90, gk_high_claims_per90",gk_punches_per90,"aerial reach, command of area, communication, handling, reflexes, concentration"
957895,Sami Lahssaini,2025-26,Pro League,RAAL La Louvière,2770.0,27.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,47.39390625,45.1158375,mid_central,32.0,0.0312,0.0312,0.0,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1167514,Yllan Okou,2025-26,Pro League,RAAL La Louvière,2731.0,23.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,34.44228181818182,57.96355151515152,deep_central,33.0,0.1212,0.0,0.1212,0.0,Wide Centre-Back,Ball-Playing Centre-Back,52.0,0.04,0.567,886,,4.0,6.0,0.0,1.0,"progressive_carries_per90, carry_distance_per90, crosses_total_per90, duels_won_per90",,"pace, stamina, agility, work rate, wide defending"
1009413,Jordi Liongola,2025-26,Pro League,RAAL La Louvière,2618.0,26.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.81,True,54.16213548387097,32.29113548387097,mid_right,31.0,0.8387,0.7097,0.129,0.1613,Advanced Wing-Back,Wing-Back,73.19,0.4638,0.607,356,,5.0,7.0,0.0,1.0,"crosses_accurate_per90, dribbles_attempted_per90, progressive_carries_per90, xa_per90, key_passes_per90",,"acceleration, agility, pace, stamina, off the ball"
1170564,Djibril Lamego,2025-26,Pro League,RAAL La Louvière,2553.0,23.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,36.54325666666667,79.72811333333334,deep_left,30.0,1.0,0.0,1.0,0.0,Wide Centre-Back,Ball-Playing Centre-Back,41.02,-0.1797,0.567,886,,4.0,6.0,0.0,1.0,"progressive_carries_per90, carry_distance_per90, crosses_total_per90, duels_won_per90",,"pace, stamina, agility, work rate, wide defending"
1836721,Jerry Afriyie,2025-26,Pro League,RAAL La Louvière,2497.0,19.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,64.72526129032258,47.00431290322581,high_central,31.0,0.2581,0.1613,0.0968,0.2258,Channel Forward,False Nine,51.43,0.0285,0.708,859,,5.0,6.0,0.0,1.0,"progressive_carries_per90, dribbles_attempted_per90, shots_total_per90, xg_per90, fouls_drawn_per90",,"work rate, acceleration, pace, stamina, channel movement"
1593830,Joël Ito,2025-26,Pro League,RAAL La Louvière,2340.0,28.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,52.0700393939394,52.61590909090909,mid_central,33.0,0.2121,0.0909,0.1212,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
957913,Wagane Faye,2025-26,Pro League,RAAL La Louvière,2304.0,32.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,36.97975925925926,24.04019629629629,deep_right,27.0,1.0,1.0,0.0,0.0,Centre-Back,Wide Centre-Back,51.63,0.0325,0.575,886,,3.0,6.0,1.0,1.0,"blocked_shots_per90, aerial_duels_won_per90, duels_won_per90",height_cm,"marking, anticipation, positioning, jumping, strength, bravery, concentration"
1396487,Maxence Maisonneuve,2025-26,Pro League,RAAL La Louvière,2303.0,27.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,39.21728387096774,46.36658064516129,mid_central,31.0,0.4839,0.2903,0.1935,0.0,No-Nonsense Centre-Back,Wide Centre-Back,63.93,0.2787,0.234,886,,2.0,4.0,0.0,0.0,"blocked_shots_per90, aerial_duels_won_per90",,"marking, positioning, jumping, strength, bravery"
1890424,Pape Moussa Fall,2025-26,Pro League,RAAL La Louvière,1771.0,21.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,63.03222592592593,48.48732962962963,high_central,27.0,0.037,0.037,0.0,0.0,Target Forward,Centre Forward,92.29,0.8457,1.0,859,,5.0,5.0,1.0,1.0,"aerial_duels_won_per90, aerial_duels_total_per90, duels_won_per90, fouls_drawn_per90, xg_per90",height_cm,"strength, jumping, balance, bravery, hold-up technique"
867246,Thierry Lutonda,2025-26,Pro League,RAAL La Louvière,1730.0,25.0,arbitrated_role_group,WB,WB,LWB,WB,Left Wing Back,0.86,True,52.40829230769232,68.63796923076923,mid_left,26.0,0.7692,0.0769,0.6923,0.1154,Advanced Wing-Back,Wing-Back,39.41,-0.2118,0.607,356,,5.0,7.0,0.0,1.0,"crosses_accurate_per90, dribbles_attempted_per90, progressive_carries_per90, xa_per90, key_passes_per90",,"acceleration, agility, pace, stamina, off the ball"
2425212,Nolan Gillot,2025-26,Pro League,RAAL La Louvière,1297.0,23.0,arbitrated_role_group,WB,WB,LWB,WB,Left Wing Back,0.81,True,56.441,77.10745714285714,mid_left,21.0,0.9048,0.0,0.9048,0.381,Playmaking Wing-Back,Wing-Back,80.03,0.6006,0.708,356,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, crosses_accurate_per90, long_balls_accurate_per90, passes_total_per90",,"vision, technique, decisions, composure"
1137885,Samuel Gueulette,2025-26,Pro League,RAAL La Louvière,1295.0,26.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,44.375800000000005,49.78006551724138,mid_central,29.0,0.1379,0.069,0.069,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1165701,Owen Maes,2025-26,Pro League,RAAL La Louvière,1281.0,27.0,arbitrated_role_group,AM-W,W,RW,AM-W,Right Wide Forward,0.82,True,57.75779545454545,47.62170909090909,mid_central,22.0,0.4545,0.3182,0.1364,0.1364,Tracking Winger,Winger,90.08,0.8016,0.117,872,,1.0,4.0,0.0,1.0,crosses_total_per90,,"marking, work rate, stamina"
1142092,Darío Benavides,2025-26,Pro League,RAAL La Louvière,974.0,23.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.81,True,51.39669,21.881025,mid_right,20.0,0.95,0.9,0.05,0.3,Wing-Back,Advanced Wing-Back,54.43,0.0885,0.607,356,,5.0,7.0,0.0,1.0,"crosses_total_per90, crosses_accurate_per90, progressive_carries_per90, xa_per90, touches_per90",,"work rate, pace, stamina, teamwork, positioning"
1101178,Oucasse Mendy,2025-26,Pro League,RAAL La Louvière,930.0,25.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,63.16033529411765,54.03226470588236,high_central,17.0,0.3529,0.0588,0.2941,0.2941,Target Forward,False Nine,58.44,0.1688,1.0,859,,5.0,5.0,1.0,1.0,"aerial_duels_won_per90, aerial_duels_total_per90, duels_won_per90, fouls_drawn_per90, xg_per90",height_cm,"strength, jumping, balance, bravery, hold-up technique"
859032,Maxime Pau,2025-26,Pro League,RAAL La Louvière,696.0,26.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,59.77178571428571,42.80197142857144,high_central,14.0,0.3571,0.2143,0.1429,0.2143,Tracking Attacking Midfielder,Channel Midfielder,79.17,0.5834,0.117,167,,1.0,4.0,0.0,1.0,key_passes_per90,,"marking, work rate, stamina"
1401875,Mohamed Guindo,2025-26,Pro League,RAAL La Louvière,586.0,22.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,58.22512142857143,59.59609285714286,high_central,14.0,0.2143,0.0,0.2143,0.1429,Channel Forward,Target Forward,45.04,-0.0991,0.567,859,,4.0,6.0,0.0,1.0,"dribbles_attempted_per90, shots_total_per90, xg_per90, fouls_drawn_per90",,"work rate, acceleration, pace, stamina, channel movement"
901149,Majeed Ashimeru,2025-26,Pro League,RAAL La Louvière,414.0,28.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,52.24461111111111,57.73993333333333,mid_central,9.0,0.2222,0.0,0.2222,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
987617,Bryan Soumaré,2025-26,Pro League,RAAL La Louvière,314.0,27.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,54.5247,38.52135714285714,mid_central,7.0,0.2857,0.2857,0.0,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1048440,Celestin De Schrevel,2025-26,Pro League,RAAL La Louvière,180.0,24.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,12.42485,48.28175,deep_central,2.0,0.0,0.0,0.0,0.0,Ball-Playing Goalkeeper,Sweeper Keeper,52.54,0.0509,0.83,683,,4.0,5.0,1.0,1.0,"passes_total_per90, passes_accurate_per90, long_balls_accurate_per90, gk_sweeper_accurate_per90",gk_sweeper_total_per90,"kicking, passing technique, composure, decisions, one-on-ones"
928920,Mouhamed Belkheir,2025-26,Pro League,RAAL La Louvière,167.0,27.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,63.50933333333334,37.24093333333334,high_central,3.0,0.0,0.0,0.0,0.0,Channel Forward,Target Forward,55.98,0.1196,0.567,859,,4.0,6.0,0.0,1.0,"dribbles_attempted_per90, shots_total_per90, xg_per90, fouls_drawn_per90",,"work rate, acceleration, pace, stamina, channel movement"
1001456,Alexis Beka Beka,2025-26,Pro League,RAAL La Louvière,166.0,25.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,54.52815714285714,59.26837142857143,mid_central,7.0,0.4286,0.1429,0.2857,0.1429,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
909961,Sekou Sidibe,2025-26,Pro League,RAAL La Louvière,144.0,25.0,arbitrated_role_group,AM-W,W,RW,AM-W,Right Wide Forward,0.87,True,55.16206,26.41558,mid_right,5.0,1.0,0.8,0.2,0.4,Tracking Winger,Winger,69.83,0.3966,0.117,872,,1.0,4.0,0.0,1.0,crosses_total_per90,,"marking, work rate, stamina"
904995,Theo Epailly,2025-26,Pro League,RAAL La Louvière,92.0,27.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,60.231125,52.764975,high_central,4.0,0.5,0.25,0.25,0.25,False Nine,Deep-Lying Forward,41.47,-0.1706,0.567,859,,4.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, passes_total_per90, dribbles_attempted_per90",,"first touch, technique, composure, decisions, vision, off-ball movement"
1520987,Noah Makembo-Ntemo,2025-26,Pro League,RAAL La Louvière,32.0,19.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,71.12084999999999,50.556250000000006,high_central,2.0,1.0,0.5,0.5,1.0,Tracking Attacking Midfielder,Free Role,,,0.0,167,,0.0,4.0,0.0,1.0,,,"marking, work rate, stamina"
1389913,Lucas Bretelle,2025-26,Pro League,RAAL La Louvière,13.0,24.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,53.1667,41.0542,mid_central,1.0,0.0,0.0,0.0,0.0,Pressing Central Midfielder,Central Midfielder,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1894037,Soumaela Traoré,2025-26,Pro League,RAAL La Louvière,3.0,21.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.86,True,42.2333,15.3,mid_right,1.0,1.0,1.0,0.0,0.0,Inside Wing-Back,Playmaking Wing-Back,72.96,0.4592,0.425,356,,3.0,6.0,0.0,0.0,"passes_total_per90, passes_accurate_per90, progressive_carries_per90",,"composure, decisions, positioning, teamwork"
1127857,Mathis Riou,2025-26,Pro League,RAAL La Louvière,1.0,25.0,arbitrated_role_group,FB,FB,RB,FB,Right Fullback,0.87,True,21.2,31.5,deep_right,1.0,1.0,1.0,0.0,0.0,Pressing Full-Back,Holding Full-Back,,,0.0,482,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1158403,Lucas Monteiro,2025-26,Pro League,RAAL La Louvière,,20.0,arbitrated_role_group,GK,GK,GK,GK,Central/Unspecified,0.67,False,,,,,,,,,Goalkeeper,Ball-Playing Goalkeeper,,,0.0,683,,0.0,4.0,0.0,1.0,,,"aerial reach, command of area, communication, handling, reflexes, concentration"
2403805,Mauricio Jr Ndefe,2025-26,Pro League,RAAL La Louvière,,19.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.74,True,,,,,,,,,Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,6.0,0.0,0.0,,,"first touch, decisions, teamwork, positioning, concentration"
1407973,Cheick Keita,2025-26,Pro League,RC Sporting Charleroi,3350.0,23.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,31.214702564102563,64.26713589743589,deep_central,39.0,0.3077,0.0,0.3077,0.0,Wide Centre-Back,Ball-Playing Centre-Back,38.92,-0.2216,0.567,886,,4.0,6.0,0.0,1.0,"progressive_carries_per90, carry_distance_per90, crosses_total_per90, duels_won_per90",,"pace, stamina, agility, work rate, wide defending"
965265,Aiham Ousou,2025-26,Pro League,RC Sporting Charleroi,3305.0,26.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,35.34251578947368,34.633097368421055,deep_central,38.0,0.3158,0.3158,0.0,0.0,No-Nonsense Centre-Back,Ball-Playing Centre-Back,63.64,0.2729,0.234,886,,2.0,4.0,0.0,0.0,"blocked_shots_per90, aerial_duels_won_per90",,"marking, positioning, jumping, strength, bravery"
