player_id,player_name,event_id,endpoint,category,action_type,match_date,home_team,away_team,team,minutes_played_matchlog,minute,x,y,end_x,end_y,success,successful,success_flag,success_source,outcome,accurate,won,is_assist,is_key_pass,pass_subtype,_endpoint,endpoint_available,playerCoordinates_x,playerCoordinates_y,passEndCoordinates_x,passEndCoordinates_y,eventActionType,isHome,keypass,isLongBall,_raw_action,isAssist
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,55.6,71.8,54.2,44.4,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,55.6,71.8,54.2,44.4,pass,False,False,,"{""playerCoordinates"": {""x"": 55.6, ""y"": 71.8}, ""passEndCoordinates"": {""x"": 54.2, ""y"": 44.4}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,63.1,70.2,71.4,93.5,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,63.1,70.2,71.4,93.5,pass,False,False,,"{""playerCoordinates"": {""x"": 63.1, ""y"": 70.2}, ""passEndCoordinates"": {""x"": 71.4, ""y"": 93.5}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,74.6,85.8,70.5,66.4,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,74.6,85.8,70.5,66.4,pass,False,False,,"{""playerCoordinates"": {""x"": 74.6, ""y"": 85.8}, ""passEndCoordinates"": {""x"": 70.5, ""y"": 66.4}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,13.6,26.4,7.9,33.5,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,13.6,26.4,7.9,33.5,pass,False,False,,"{""playerCoordinates"": {""x"": 13.6, ""y"": 26.4}, ""passEndCoordinates"": {""x"": 7.9, ""y"": 33.5}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,34.5,41.1,40.7,71.1,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,34.5,41.1,40.7,71.1,pass,False,False,,"{""playerCoordinates"": {""x"": 34.5, ""y"": 41.1}, ""passEndCoordinates"": {""x"": 40.7, ""y"": 71.1}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,53.3,48,56.7,34.2,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,53.3,48,56.7,34.2,pass,False,False,,"{""playerCoordinates"": {""x"": 53.3, ""y"": 48}, ""passEndCoordinates"": {""x"": 56.7, ""y"": 34.2}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,38.8,70.7,41.8,79.1,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,38.8,70.7,41.8,79.1,pass,False,False,,"{""playerCoordinates"": {""x"": 38.8, ""y"": 70.7}, ""passEndCoordinates"": {""x"": 41.8, ""y"": 79.1}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,52.7,68.3,55.6,86.9,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,52.7,68.3,55.6,86.9,pass,False,False,,"{""playerCoordinates"": {""x"": 52.7, ""y"": 68.3}, ""passEndCoordinates"": {""x"": 55.6, ""y"": 86.9}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,54.6,69.8,54.6,52.7,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,54.6,69.8,54.6,52.7,pass,False,False,,"{""playerCoordinates"": {""x"": 54.6, ""y"": 69.8}, ""passEndCoordinates"": {""x"": 54.6, ""y"": 52.7}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,71.1,66.9,77.8,93.3,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,71.1,66.9,77.8,93.3,pass,False,False,,"{""playerCoordinates"": {""x"": 71.1, ""y"": 66.9}, ""passEndCoordinates"": {""x"": 77.8, ""y"": 93.3}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
